0	1	6	5	5	5	4	6	
1	1	6	6	6	5	4	5	
1	2	5	6	6	6	3	5	
1	3	5	7	6	5	3	4	
2	3	5	6	5	5	3	4	
2	4	5	7	5	6	4	4	
2	5	5	8	4	6	4	5	
2	5	5	9	5	6	4	5	
2	5	5	8	5	7	4	5	
3	5	5	9	6	7	5	5	
4	5	4	9	5	7	6	5	
4	5	4	8	5	7	6	5	
4	5	5	8	5	7	6	4	
5	5	5	7	5	7	6	3	
5	5	5	8	5	8	6	2	
5	5	6	8	5	7	5	2	
5	5	6	7	6	7	5	3	
5	6	6	7	6	7	5	4	
5	7	7	7	7	7	5	3	
5	7	7	7	7	8	6	3	
5	7	8	7	8	8	6	2	
5	7	8	8	8	7	6	3	
5	7	7	8	7	7	7	3	
6	7	7	8	7	6	7	2	
7	7	7	7	7	7	8	2	
