0	1	5	6	5	5	5	7	
1	1	5	5	5	6	4	7	
1	2	6	5	6	6	3	7	
1	3	6	6	6	5	4	7	
2	3	6	7	5	5	4	8	
2	4	7	7	5	6	3	8	
2	5	7	8	6	6	4	8	
2	5	7	9	7	6	4	7	
3	5	7	8	6	6	5	7	
4	5	7	7	6	7	5	7	
4	5	8	7	6	6	6	7	
5	5	7	7	6	7	5	7	
5	5	6	7	6	8	5	7	
5	5	6	8	5	8	5	7	
5	5	6	9	5	7	6	7	
5	5	5	9	6	7	7	7	
5	5	5	8	6	7	7	8	
5	5	6	8	7	7	7	7	
5	5	6	7	6	7	8	7	
5	6	6	7	7	7	8	6	
5	6	7	7	8	7	7	6	
5	7	7	8	8	8	7	5	
5	7	7	8	8	9	7	6	
6	7	7	8	9	9	8	6	
7	7	7	8	9	8	8	6	
