0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	1	1	0	0	0	
0	0	0	0	0	1	1	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.2566	0.2384	0	0	0	
0	0	0	0	0.2434	0.4976	0.4928	0.2544	0	0	
0	0	0	0	0.2352	0.494	0.511	0.2558	0	0	
0	0	0	0	0	0.2634	0.2574	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.0638	0.0596	0	0	0	
0	0	0	0	0.125	0.1798	0.186	0.1206	0	0	
0	0	0	0.0634	0.1852	0.357	0.3758	0.1938	0.0678	0	
0	0	0	0.0568	0.187	0.3746	0.3774	0.1894	0.0638	0	
0	0	0	0	0.1176	0.1876	0.2028	0.1318	0	0	
0	0	0	0	0	0.07	0.0634	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.0166	0.0134	0	0	0	
0	0	0	0	0.0528	0.0622	0.06	0.0436	0	0	
0	0	0	0.0446	0.097	0.1802	0.1854	0.1014	0.0476	0	
0	0	0.014	0.0574	0.1798	0.2804	0.2806	0.1826	0.0662	0.0184	
0	0	0.0128	0.0594	0.1846	0.2798	0.2796	0.1972	0.0646	0.0146	
0	0	0	0.0424	0.099	0.1934	0.1894	0.0978	0.0464	0	
0	0	0	0	0.0484	0.0532	0.0718	0.05	0	0	
0	0	0	0	0	0.0166	0.0148	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0.0162	0.0214	0.0188	0.0148	0	0	
0	0	0	0.0278	0.0422	0.0824	0.076	0.0386	0.0228	0	
0	0	0.0132	0.035	0.1104	0.156	0.1584	0.1136	0.0404	0.0182	
0	0.0044	0.0172	0.0716	0.1566	0.2318	0.2282	0.1666	0.0808	0.0226	
0	0.004	0.0184	0.0764	0.1536	0.2302	0.2372	0.1566	0.0788	0.0234	
0	0	0.0144	0.0392	0.1182	0.1568	0.1686	0.1218	0.0376	0.016	
0	0	0	0.0218	0.0382	0.0868	0.073	0.0412	0.0228	0	
0	0	0	0	0.0144	0.019	0.02	0.019	0	0	
0	0	0	0	0	0.0036	0.003	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0.014	0.0178	0.0374	0.0282	0.0162	0.0106	0	
0	0	0.0092	0.021	0.056	0.0764	0.0722	0.0638	0.0234	0.0136	
0	0.0048	0.0122	0.0546	0.0998	0.153	0.142	0.0978	0.0608	0.0154	
0.001	0.0064	0.0238	0.0634	0.1556	0.182	0.1912	0.1488	0.078	0.0322	
