0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	1	1	0	0	0	
0	0	0	0	0	1	1	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.2468	1	0	0	0	
0	0	0	0	0.2582	0.2418	0.4942	0	0	0	
0	0	0	0	0.2592	0.5036	0.2558	0.263	0	0	
0	0	0	0	0	0.2432	0.2342	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.0624	0	0	0	0	
0	0	0	0	0.1218	1.0604	0.197	0	0	0	
0	0	0	0.0658	0.1256	0.3646	0.1248	0.1898	0	0	
0	0	0	0.0664	0.1922	0.247	0.3658	0.0636	0.0672	0	
0	0	0	0	0.1256	0.1888	0.1206	0.1308	0	0	
0	0	0	0	0	0.066	0.0538	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.0152	0	0	0	0	
0	0	0	0	0.0462	0.0138	0.0666	0	0	0	
0	0	0	0.0496	1.0448	0.1876	0.045	0.094	0	0	
0	0	0.0184	0.05	0.1794	0.1374	0.2812	0.0446	0.071	0	
0	0	0.0156	0.0686	0.1426	0.2764	0.1386	0.1812	0.0178	0.0128	
0	0	0	0.0502	0.0922	0.1436	0.1816	0.045	0.0556	0	
0	0	0	0	0.0498	0.0632	0.0448	0.046	0	0	
0	0	0	0	0	0.0164	0.0132	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0.0204	0.0036	0.0234	0	0	0	
0	0	0	0.0228	0.0152	0.077	0.0148	0.0356	0	0	
0	0	0.0156	1.0208	0.1164	0.059	0.1588	0.0244	0.0466	0	
0	0.0046	0.0186	0.0814	0.0936	0.2204	0.0932	0.1628	0.0148	0.0212	
0	0.0042	0.0248	0.067	0.1544	0.1424	0.2302	0.0614	0.08	0.0062	
0	0	0	0.0598	0.0894	0.1552	0.087	0.1182	0.0138	0.0172	
0	0	0	0	0.0556	0.0696	0.0768	0.0242	0.0252	0	
0	0	0	0	0.0176	0.0166	0.0164	0.0126	0	0	
0	0	0	0	0	0.0042	0.005	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0.0134	0.0052	0.035	0.0056	0.0168	0	0	
0	0	0.0088	0.008	0.0642	0.0222	0.0754	0.011	0.0218	0	
0	0.0044	0.0102	0.0586	0.0474	0.1546	0.0426	0.0946	0.0102	0.0182	
0.001	0.0058	0.0314	1.0524	0.1312	0.0974	0.192	0.0506	0.0824	0.0052	
0.0008	0.0084	0.03	0.0768	0.0936	0.1916	0.0918	0.15	0.0268	0.033	
