0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	1	1	0	0	0	
0	0	0	0	0	1	1	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.2404	1	0	0	0	
0	0	0	0	0.2568	0.2436	0.5144	0	0	0	
0	0	0	0	0.245	0.492	0.265	0.2432	0	0	
0	0	0	0	0	0.2464	0.2532	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.0624	0	0	0	0	
0	0	0	0	0.1248	1.0596	0.1888	0	0	0	
0	0	0	0.0616	0.1296	0.377	0.1242	0.1858	0	0	
0	0	0	0.0626	0.1874	0.245	0.3774	0.0654	0.066	0	
0	0	0	0	0.1212	0.1834	0.128	0.1242	0	0	
0	0	0	0	0	0.0644	0.0612	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.0188	0	0	0	0	
0	0	0	0	0.0462	0.0142	0.0626	0	0	0	
0	0	0	0.0434	1.0456	0.1844	0.0496	0.0914	0	0	
0	0	0.0128	0.0486	0.1926	0.1352	0.2846	0.0476	0.0594	0	
0	0	0.0154	0.061	0.1372	0.2806	0.1412	0.1866	0.0154	0.016	
0	0	0	0.0514	0.094	0.1412	0.1992	0.0508	0.0454	0	
0	0	0	0	0.0442	0.058	0.0468	0.0472	0	0	
0	0	0	0	0	0.0156	0.0158	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0.0158	0.0032	0.0216	0	0	0	
0	0	0	0.0218	0.0126	0.0762	0.0182	0.0382	0	0	
0	0	0.0146	1.0258	0.1118	0.0668	0.1584	0.0226	0.043	0	
0	0.0028	0.0216	0.0796	0.0862	0.241	0.091	0.1516	0.0166	0.0202	
0	0.0034	0.0042	0.0916	0.1492	0.1454	0.2438	0.063	0.076	0.0052	
0	0	0	0.0248	0.117	0.1694	0.0858	0.1142	0.0168	0.0154	
0	0	0	0	0.0454	0.0596	0.0804	0.0244	0.0258	0	
0	0	0	0	0.018	0.019	0.0158	0.0172	0	0	
0	0	0	0	0	0.0042	0.0038	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0.0102	0.0028	0.0318	0.005	0.0144	0	0	
0	0	0.0098	0.0098	0.0544	0.0286	0.078	0.0098	0.019	0	
0	0.004	0.0174	0.0582	0.048	0.1404	0.0452	0.0994	0.012	0.0174	
0.0002	0.0068	0.0046	1.0958	0.1486	0.1002	0.2016	0.0528	0.0748	0.0052	
0.0008	0.0018	0.0044	0.0426	0.1512	0.2044	0.0952	0.1518	0.0278	0.0282	
