0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	1	1	0	0	0	
0	0	0	0	0	1	1	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.252	1	0	0	0	
0	0	0	0	0.2554	0.2538	0.4952	0	0	0	
0	0	0	0	0.2482	0.5024	0.2476	0.2446	0	0	
0	0	0	0	0	0.2504	0.2504	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.0578	0	0	0	0	
0	0	0	0	0.1232	1.0638	0.1916	0	0	0	
0	0	0	0.0674	0.1296	0.389	0.1234	0.1774	0	0	
0	0	0	0.0612	0.1836	0.239	0.3764	0.0648	0.0654	0	
0	0	0	0	0.122	0.1794	0.128	0.1198	0	0	
0	0	0	0	0	0.0682	0.069	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.0138	0	0	0	0	
0	0	0	0	0.0448	0.014	0.0622	0	0	0	
0	0	0	0.0494	1.0478	0.1942	0.0468	0.094	0	0	
0	0	0.0154	0.0486	0.1936	0.1302	0.2704	0.0488	0.0586	0	
0	0	0.0138	0.0652	0.1452	0.291	0.1422	0.191	0.0168	0.0152	
0	0	0	0.0486	0.0856	0.1338	0.1864	0.0518	0.0454	0	
0	0	0	0	0.0454	0.0612	0.0494	0.0454	0	0	
0	0	0	0	0	0.0168	0.0172	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0.0118	0.003	0.0214	0	0	0	
0	0	0	0.023	0.0158	0.0822	0.0146	0.0356	0	0	
0	0	0.0146	1.0238	0.131	0.0596	0.1646	0.0248	0.0372	0	
0	0.0038	0.0194	0.0784	0.0902	0.2326	0.0974	0.148	0.0136	0.0176	
0	0.003	0.0034	0.0996	0.1582	0.1404	0.227	0.0624	0.077	0.0052	
0	0	0	0.0246	0.115	0.1554	0.0984	0.1286	0.0146	0.0174	
0	0	0	0	0.0466	0.0596	0.0772	0.0264	0.02	0	
0	0	0	0	0.0162	0.022	0.0172	0.0124	0	0	
0	0	0	0	0	0.0032	0.005	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0.0004	0.0106	0.0046	0.0306	0.0052	0.0178	0.0002	0	
0	0	0.0088	0.011	0.062	0.0296	0.0768	0.0102	0.0204	0	
0	0.0038	0.014	0.0566	0.0452	0.153	0.052	0.0944	0.011	0.0136	
0.0016	0.0082	0.0044	1.0976	0.1496	0.0948	0.1864	0.0506	0.0724	0.004	
0.0012	0.0012	0.0034	0.0508	0.1476	0.1968	0.104	0.1376	0.0266	0.0276	
