0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	1	1	0	0	0	
0	0	0	0	0	1	1	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.2508	0.2478	0	0	0	
0	0	0	0	0.2484	0.515	0.4984	0.2496	0	0	
0	0	0	0	0.2464	0.5004	0.49	0.258	0	0	
0	0	0	0	0	0.2512	0.244	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.0616	0.0616	0	0	0	
0	0	0	0	0.1258	0.1814	0.1888	0.1262	0	0	
0	0	0	0.0636	0.189	0.363	0.3812	0.1852	0.0642	0	
0	0	0	0.0618	0.1822	0.3782	0.3874	0.187	0.066	0	
0	0	0	0	0.1194	0.1872	0.185	0.1282	0	0	
0	0	0	0	0	0.065	0.061	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.0156	0.0142	0	0	0	
0	0	0	0	0.0434	0.0626	0.0632	0.0448	0	0	
0	0	0	0.0494	0.092	0.187	0.1974	0.1	0.048	0	
0	0	0.0176	0.0606	0.1774	0.2762	0.2742	0.1914	0.061	0.0134	
0	0	0.0138	0.0634	0.1838	0.2904	0.287	0.1836	0.0614	0.0178	
0	0	0	0.0474	0.096	0.1814	0.1898	0.0928	0.0486	0	
0	0	0	0	0.0498	0.058	0.0638	0.047	0	0	
0	0	0	0	0	0.0182	0.0166	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0.015	0.0222	0.022	0.0152	0	0	
0	0	0	0.0216	0.0422	0.0798	0.0804	0.0408	0.025	0	
0	0	0.0146	0.0388	0.1134	0.152	0.1588	0.1214	0.0376	0.0188	
0	0.0066	0.02	0.0788	0.159	0.23	0.2328	0.1548	0.0784	0.0244	
0	0.0026	0.0038	0.1092	0.1558	0.233	0.2392	0.1544	0.0764	0.0186	
0	0	0	0.023	0.135	0.161	0.162	0.1212	0.0404	0.0172	
0	0	0	0	0.052	0.0798	0.0732	0.0382	0.0202	0	
0	0	0	0	0.0184	0.0186	0.0186	0.016	0	0	
0	0	0	0	0	0.0048	0.003	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0.0098	0.0194	0.0316	0.0342	0.0164	0.013	0	
0	0	0.0088	0.0192	0.0568	0.074	0.0852	0.0614	0.0176	0.0134	
0	0.0052	0.0156	0.0612	0.0984	0.1382	0.1444	0.1004	0.0624	0.0182	
0.0022	0.0078	0.0058	0.1196	0.1412	0.1904	0.1944	0.1446	0.0688	0.0322	
0.0006	0.001	0.0038	0.0572	0.2144	0.1886	0.1976	0.1514	0.0752	0.0344	
