0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	1	1	0	0	0	
0	0	0	0	0	1	1	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.062	0	0	0	0	
0	0	0	0	0.1154	0.0656	1.19	0	0	0	
0	0	0	0.0656	0.1176	0.3668	0.1222	0.1966	0	0	
0	0	0	0.0622	0.1906	0.246	0.3866	0.0668	0.0636	0	
0	0	0	0	0.1296	0.1858	0.1258	0.1174	0	0	
0	0	0	0	0	0.0642	0.0596	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0.0168	0.0046	0.0242	0	0	0	
0	0	0	0.0208	0.014	0.082	0.0162	0.0372	0	0	
0	0	0.0182	0.0244	0.1096	1.0618	0.1566	0.023	0.0392	0	
0	0.0034	0.0176	0.0702	0.0982	0.2458	0.0876	0.1574	0.0178	0.0234	
0	0.0034	0.023	0.0564	0.1598	0.1462	0.2366	0.0632	0.0854	0.0048	
0	0	0.014	0.0344	0.0972	0.1496	0.089	0.1142	0.0168	0.0156	
0	0	0	0.025	0.0422	0.062	0.0802	0.0198	0.0238	0	
0	0	0	0	0.017	0.015	0.0156	0.0124	0	0	
0	0	0	0	0	0.0044	0.003	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0.0054	0.0048	0.0278	0.009	0.036	0.0042	0.0118	0	
0	0.0028	0.0046	0.0338	0.0242	0.0838	0.0212	0.0524	0.0042	0.0092	
0.0018	0.0032	0.0252	0.0278	1.1032	0.0554	0.1294	0.0316	0.0588	0.004	
0.0012	0.0114	0.0232	0.0734	0.0746	0.1694	0.0684	0.1278	0.0226	0.0358	
0.0012	0.0084	0.031	0.0518	0.126	0.1012	0.1796	0.052	0.0828	0.0122	
0.0002	0.0088	0.0156	0.0538	0.075	0.1298	0.0844	0.1048	0.02	0.0318	
0	0	0.0136	0.0298	0.0526	0.0524	0.076	0.0266	0.035	0.0038	
0	0	0.0014	0.0094	0.023	0.0286	0.0186	0.0242	0.0038	0.006	
0	0	0	0.005	0.0056	0.0098	0.0098	0.0026	0.0016	0	
0	0	0	0	0.0016	0.0018	0.0018	0.0018	0	0	
0.0008	0.0018	0.0102	0.0094	0.0386	0.014	0.0438	0.008	0.0208	0.0012	
0.001	0.0088	0.0082	0.0438	0.027	0.0808	0.0234	0.058	0.0086	0.0238	
0.0046	0.008	0.0272	1.0326	0.0898	0.0472	0.1116	0.0312	0.0682	0.0088	
0.0026	0.0198	0.0248	0.0722	0.0644	0.1384	0.057	0.114	0.023	0.0432	
0.0086	0.0128	0.0346	0.0556	0.1048	0.0728	0.1344	0.0488	0.0722	0.0166	
0.0016	0.0062	0.033	0.045	0.0714	0.1084	0.0584	0.0974	0.0264	0.0404	
0.0012	0	0.0032	0.0414	0.0452	0.053	0.0748	0.0266	0.045	0.0068	
